User,org:resource,concept:name,Cumulative net worth (EUR),time:timestamp,case:Spend area text,case:Company,case:Document Type,case:Sub spend area text,case:Purchasing Document,case:Purch. Doc. Category name,case:Vendor,case:Item Type,case:Item Category,case:Spend classification text,case:Source,case:Name,case:GR-Based Inv. Verif.,case:Item,case:concept:name,case:Goods Receipt
batch_00,batch_00,SRM: Created,614.0,2018-10-09 14:11:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052763,Purchase order,vendorID_0085,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0085,False,00001,2000052763_00001,True
batch_00,batch_00,SRM: Complete,614.0,2018-10-09 16:11:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052763,Purchase order,vendorID_0085,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0085,False,00001,2000052763_00001,True
batch_00,batch_00,SRM: Awaiting Approval,614.0,2018-10-09 16:11:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052763,Purchase order,vendorID_0085,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0085,False,00001,2000052763_00001,True
batch_00,batch_00,SRM: Document Completed,614.0,2018-10-09 16:11:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052763,Purchase order,vendorID_0085,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0085,False,00001,2000052763_00001,True
batch_00,batch_00,SRM: Ordered,614.0,2018-10-09 16:11:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052763,Purchase order,vendorID_0085,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0085,False,00001,2000052763_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,614.0,2018-10-09 16:11:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052763,Purchase order,vendorID_0085,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0085,False,00001,2000052763_00001,True
batch_00,batch_00,SRM: Change was Transmitted,614.0,2018-10-09 16:11:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052763,Purchase order,vendorID_0085,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0085,False,00001,2000052763_00001,True
user_000,user_000,Create Purchase Order Item,614.0,2018-10-09 16:11:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052763,Purchase order,vendorID_0085,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0085,False,00001,2000052763_00001,True
NONE,NONE,Vendor creates invoice,614.0,2018-11-26 22:59:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052763,Purchase order,vendorID_0085,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0085,False,00001,2000052763_00001,True
user_000,user_000,Record Goods Receipt,614.0,2018-11-30 14:29:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052763,Purchase order,vendorID_0085,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0085,False,00001,2000052763_00001,True
user_012,user_012,Record Invoice Receipt,614.0,2018-12-17 14:20:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052763,Purchase order,vendorID_0085,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0085,False,00001,2000052763_00001,True
user_002,user_002,Clear Invoice,614.0,2019-01-17 13:40:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052763,Purchase order,vendorID_0085,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0085,False,00001,2000052763_00001,True
batch_00,batch_00,SRM: Created,129.0,2018-10-11 11:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000052767_00001,True
batch_00,batch_00,SRM: Complete,129.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000052767_00001,True
batch_00,batch_00,SRM: Awaiting Approval,129.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000052767_00001,True
batch_00,batch_00,SRM: Document Completed,129.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000052767_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,129.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000052767_00001,True
batch_00,batch_00,SRM: Ordered,129.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000052767_00001,True
batch_00,batch_00,SRM: Change was Transmitted,129.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000052767_00001,True
user_000,user_000,Create Purchase Order Item,129.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000052767_00001,True
user_000,user_000,Record Goods Receipt,129.0,2018-11-07 14:57:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000052767_00001,True
batch_00,batch_00,SRM: Created,37.0,2018-10-11 11:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000052767_00002,True
batch_00,batch_00,SRM: Complete,37.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000052767_00002,True
batch_00,batch_00,SRM: Awaiting Approval,37.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000052767_00002,True
batch_00,batch_00,SRM: Document Completed,37.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000052767_00002,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,37.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000052767_00002,True
batch_00,batch_00,SRM: Ordered,37.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000052767_00002,True
batch_00,batch_00,SRM: Change was Transmitted,37.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000052767_00002,True
user_000,user_000,Create Purchase Order Item,37.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000052767_00002,True
user_000,user_000,Record Goods Receipt,37.0,2018-11-07 14:57:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000052767_00002,True
batch_00,batch_00,SRM: Created,53.0,2018-10-11 11:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00003,2000052767_00003,True
batch_00,batch_00,SRM: Complete,53.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00003,2000052767_00003,True
batch_00,batch_00,SRM: Awaiting Approval,53.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00003,2000052767_00003,True
batch_00,batch_00,SRM: Document Completed,53.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00003,2000052767_00003,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,53.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00003,2000052767_00003,True
batch_00,batch_00,SRM: Ordered,53.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00003,2000052767_00003,True
batch_00,batch_00,SRM: Change was Transmitted,53.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00003,2000052767_00003,True
user_000,user_000,Create Purchase Order Item,53.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00003,2000052767_00003,True
NONE,NONE,Vendor creates invoice,53.0,2018-10-29 22:59:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00003,2000052767_00003,True
user_000,user_000,Record Goods Receipt,53.0,2018-11-07 14:57:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00003,2000052767_00003,True
user_235,user_235,Record Invoice Receipt,53.0,2018-12-19 09:27:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00003,2000052767_00003,True
user_005,user_005,Clear Invoice,53.0,2019-01-03 15:10:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00003,2000052767_00003,True
batch_00,batch_00,SRM: Created,83.0,2018-10-11 11:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00004,2000052767_00004,True
batch_00,batch_00,SRM: Complete,83.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00004,2000052767_00004,True
batch_00,batch_00,SRM: Awaiting Approval,83.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00004,2000052767_00004,True
batch_00,batch_00,SRM: Document Completed,83.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00004,2000052767_00004,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,83.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00004,2000052767_00004,True
batch_00,batch_00,SRM: Ordered,83.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00004,2000052767_00004,True
batch_00,batch_00,SRM: Change was Transmitted,83.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00004,2000052767_00004,True
user_000,user_000,Create Purchase Order Item,83.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00004,2000052767_00004,True
user_000,user_000,Record Goods Receipt,83.0,2018-11-07 14:57:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00004,2000052767_00004,True
batch_00,batch_00,SRM: Created,17.0,2018-10-11 11:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00005,2000052767_00005,True
batch_00,batch_00,SRM: Complete,17.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00005,2000052767_00005,True
batch_00,batch_00,SRM: Awaiting Approval,17.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00005,2000052767_00005,True
batch_00,batch_00,SRM: Document Completed,17.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00005,2000052767_00005,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,17.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00005,2000052767_00005,True
batch_00,batch_00,SRM: Ordered,17.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00005,2000052767_00005,True
batch_00,batch_00,SRM: Change was Transmitted,17.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00005,2000052767_00005,True
user_000,user_000,Create Purchase Order Item,17.0,2018-10-11 13:55:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00005,2000052767_00005,True
user_000,user_000,Record Goods Receipt,17.0,2018-11-07 14:57:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000052767,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00005,2000052767_00005,True
batch_00,batch_00,SRM: Created,610.0,2018-10-11 12:30:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052768,Purchase order,vendorID_0035,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0035,False,00001,2000052768_00001,True
batch_00,batch_00,SRM: Complete,610.0,2018-10-11 14:30:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052768,Purchase order,vendorID_0035,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0035,False,00001,2000052768_00001,True
batch_00,batch_00,SRM: Awaiting Approval,610.0,2018-10-11 14:30:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052768,Purchase order,vendorID_0035,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0035,False,00001,2000052768_00001,True
batch_00,batch_00,SRM: Document Completed,610.0,2018-10-11 14:30:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052768,Purchase order,vendorID_0035,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0035,False,00001,2000052768_00001,True
batch_00,batch_00,SRM: Ordered,610.0,2018-10-11 14:30:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052768,Purchase order,vendorID_0035,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0035,False,00001,2000052768_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,610.0,2018-10-11 14:30:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052768,Purchase order,vendorID_0035,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0035,False,00001,2000052768_00001,True
batch_00,batch_00,SRM: Change was Transmitted,610.0,2018-10-11 14:30:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052768,Purchase order,vendorID_0035,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0035,False,00001,2000052768_00001,True
user_000,user_000,Create Purchase Order Item,610.0,2018-10-11 14:30:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052768,Purchase order,vendorID_0035,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0035,False,00001,2000052768_00001,True
user_000,user_000,Record Goods Receipt,610.0,2018-11-14 07:26:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052768,Purchase order,vendorID_0035,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0035,False,00001,2000052768_00001,True
NONE,NONE,Vendor creates invoice,610.0,2018-12-12 22:59:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052768,Purchase order,vendorID_0035,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0035,False,00001,2000052768_00001,True
user_012,user_012,Record Invoice Receipt,610.0,2018-12-28 08:54:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052768,Purchase order,vendorID_0035,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0035,False,00001,2000052768_00001,True
batch_00,batch_00,SRM: Created,1045.0,2018-10-12 20:01:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052773,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,00001,2000052773_00001,True
batch_00,batch_00,SRM: Complete,1045.0,2018-10-12 22:01:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052773,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,00001,2000052773_00001,True
batch_00,batch_00,SRM: Awaiting Approval,1045.0,2018-10-12 22:01:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052773,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,00001,2000052773_00001,True
batch_00,batch_00,SRM: Document Completed,1045.0,2018-10-12 22:01:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052773,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,00001,2000052773_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,1045.0,2018-10-12 22:01:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052773,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,00001,2000052773_00001,True
batch_00,batch_00,SRM: Ordered,1045.0,2018-10-12 22:01:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052773,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,00001,2000052773_00001,True
batch_00,batch_00,SRM: Change was Transmitted,1045.0,2018-10-12 22:01:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052773,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,00001,2000052773_00001,True
user_000,user_000,Create Purchase Order Item,1045.0,2018-10-12 22:01:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052773,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,00001,2000052773_00001,True
user_000,user_000,Record Goods Receipt,1045.0,2018-10-15 07:45:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000052773,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,00001,2000052773_00001,True
batch_00,batch_00,SRM: Created,3017.0,2018-10-12 20:00:00+00:00,Marketing,companyID_0000,EC Purchase order,Design,2000052774,Purchase order,vendorID_1247,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1191,False,00001,2000052774_00001,True
batch_00,batch_00,SRM: Complete,3017.0,2018-10-12 22:01:00+00:00,Marketing,companyID_0000,EC Purchase order,Design,2000052774,Purchase order,vendorID_1247,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1191,False,00001,2000052774_00001,True
batch_00,batch_00,SRM: Awaiting Approval,3017.0,2018-10-12 22:01:00+00:00,Marketing,companyID_0000,EC Purchase order,Design,2000052774,Purchase order,vendorID_1247,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1191,False,00001,2000052774_00001,True
batch_00,batch_00,SRM: Document Completed,3017.0,2018-10-12 22:01:00+00:00,Marketing,companyID_0000,EC Purchase order,Design,2000052774,Purchase order,vendorID_1247,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1191,False,00001,2000052774_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,3017.0,2018-10-12 22:01:00+00:00,Marketing,companyID_0000,EC Purchase order,Design,2000052774,Purchase order,vendorID_1247,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1191,False,00001,2000052774_00001,True
batch_00,batch_00,SRM: Ordered,3017.0,2018-10-12 22:01:00+00:00,Marketing,companyID_0000,EC Purchase order,Design,2000052774,Purchase order,vendorID_1247,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1191,False,00001,2000052774_00001,True
batch_00,batch_00,SRM: Change was Transmitted,3017.0,2018-10-12 22:01:00+00:00,Marketing,companyID_0000,EC Purchase order,Design,2000052774,Purchase order,vendorID_1247,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1191,False,00001,2000052774_00001,True
user_000,user_000,Create Purchase Order Item,3017.0,2018-10-12 22:01:00+00:00,Marketing,companyID_0000,EC Purchase order,Design,2000052774,Purchase order,vendorID_1247,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1191,False,00001,2000052774_00001,True
user_000,user_000,Record Goods Receipt,3017.0,2018-10-15 07:48:00+00:00,Marketing,companyID_0000,EC Purchase order,Design,2000052774,Purchase order,vendorID_1247,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1191,False,00001,2000052774_00001,True
NONE,NONE,Vendor creates invoice,3017.0,2018-11-23 22:59:00+00:00,Marketing,companyID_0000,EC Purchase order,Design,2000052774,Purchase order,vendorID_1247,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1191,False,00001,2000052774_00001,True
user_020,user_020,Record Invoice Receipt,3017.0,2018-12-12 08:01:00+00:00,Marketing,companyID_0000,EC Purchase order,Design,2000052774,Purchase order,vendorID_1247,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1191,False,00001,2000052774_00001,True
user_002,user_002,Clear Invoice,3017.0,2019-01-10 14:43:00+00:00,Marketing,companyID_0000,EC Purchase order,Design,2000052774,Purchase order,vendorID_1247,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1191,False,00001,2000052774_00001,True
batch_00,batch_00,SRM: Created,6340.0,2018-10-12 20:00:00+00:00,Marketing,companyID_0000,EC Purchase order,Design,2000052774,Purchase order,vendorID_1247,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1191,False,00002,2000052774_00002,True
